0,1,2,3,4,5,6
2034,新闻学与传播学,"智媒时代舆论同温层溶解与舆论共识达成的协同策略与
综合路径研究",规划基金项目,24YJA860003,程金福,上海政法学院
2035,新闻学与传播学,"依托电竞游戏提升中华文化国际传播效能的多元路径研
究",青年基金项目,24YJC860024,王童辰,深圳大学
2036,新闻学与传播学,数智时代互联网媒介平台规制逻辑演进及路径创新研究,青年基金项目,24YJC860020,孙晔,首都经济贸易大学
2037,新闻学与传播学,当代青年发展焦虑的网络话语实践与纾解路径研究,青年基金项目,24YJC860031,于莉莉,苏州大学
2038,新闻学与传播学,"场景理论视域下国潮文化传播与青少年国家认同互动机
制研究",规划基金项目,24YJA860006,胡振宇,天津师范大学
2039,新闻学与传播学,新媒介生态中的老年群体身份认同研究,规划基金项目,24YJA860016,谭文若,武汉纺织大学
2040,新闻学与传播学,在线病友社群的情感表达分析和疗愈引导研究,青年基金项目,24YJC860014,刘蒙阕,西安交通大学
2041,新闻学与传播学,"西南民族地区基层青年群体网络社会心态的精准识别与
共识引导机制",青年基金项目,24YJC860015,刘效禹,西南民族大学
2042,新闻学与传播学,"社交媒体中顾客共创品牌意义的话语方式、赋意层次及
传播效能研究",规划基金项目,24YJA860020,杨婷,西南政法大学
2043,新闻学与传播学,数字时代新疆形象海外认知与舆情识别策略研究,青年基金项目,24YJC860002,陈婷,新疆大学
2044,新闻学与传播学,风险感知视角下媒介接触与我国城市青年生育意愿研究,青年基金项目,24YJC860030,姚丹,延安大学
2045,新闻学与传播学,数智时代新型主流媒体风险治理能力建构研究,青年基金项目,24YJC860010,李莎莎,长安大学
2046,新闻学与传播学,多模态融合的网络谣言识别、分类与生态治理,规划基金项目,24YJA860007,霍明奎,长春理工大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2047,新闻学与传播学,数字鸿沟视域下视障群体移动阅读保障研究,规划基金项目,24YJA860013,聂晶磊,浙大宁波理工学院
2048,新闻学与传播学,作为社会技术集合体的中国县城网吧历史研究,青年基金项目,24YJC860025,王维,浙江大学
2049,新闻学与传播学,国产电子游戏对外传播中华文化机制研究,青年基金项目,24YJC860037,赵天娜,浙江理工大学
2050,新闻学与传播学,热搜作为民意基础设施的影响与对策研究,规划基金项目,24YJA860017,王茜,郑州大学
2051,新闻学与传播学,新中国本土传播学的在地实践与思想生成研究,规划基金项目,24YJA860001,曹培鑫,中国传媒大学
2052,新闻学与传播学,"英国涉华社会团体的知识生产、传播机制及影响路径研
究（1965-1995）",青年基金项目,24YJC860009,李琳熙,中国传媒大学
2053,新闻学与传播学,涉华安全议题“去安全化”的国际传播话语策略研究,青年基金项目,24YJC860021,童桐,中国传媒大学
2054,新闻学与传播学,"数字断连视角下儿童网络短视频沉迷的协同干预对策研
究",青年基金项目,24YJC860028,武楠,中国传媒大学
2055,新闻学与传播学,生成式人工智能的传播侵权问题研究,规划基金项目,24YJA860012,卢家银,中国人民大学
2056,新闻学与传播学,人工智能时代个人信息的场景化保护机制研究,青年基金项目,24YJC860017,马筱芬,中国人民大学
2057,新闻学与传播学,"生成式人工智能背景下网络内容治理的平台权责边界研
究",青年基金项目,24YJC860033,张璐,中国政法大学
2058,新闻学与传播学,国际新闻流视角下世界传播新秩序构建研究,规划基金项目,24YJA860019,肖亚龙,中南大学
2059,新闻学与传播学,"多模态情感传播视域下信息失序风险识别与网络戾气治
理研究",规划基金项目,24YJA860008,金鑫,重庆师范大学
2060,新闻学与传播学,视频热点事件神经网络建模及其鉴定舆情真伪应用研究,青年基金项目,24YJC860005,冯金旺,重庆师范大学
2061,"图书馆、情报与
文献学",吴皖学派异同视域下的扬州“二刘”家族校勘学研究,青年基金项目,24YJC870010,孙靖,安徽医科大学
2062,"图书馆、情报与
文献学","数据驱动范式下高校图书馆研究数据管理服务体系建设
研究",青年基金项目,24YJC870018,朱华顺,东莞理工学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2063,"图书馆、情报与
文献学",明代藩府编刻医学方书研究,青年基金项目,24YJC870011,王翠翠,福建中医药大学
2064,"图书馆、情报与
文献学",数智时代图书馆版权风险智能预警及有效监管路径研究,青年基金项目,24YJC870012,王丽萍,广东职业技术学院
2065,"图书馆、情报与
文献学",移动学习环境下基于时序知识图谱的知识服务模型研究,规划基金项目,24YJA870010,曲哲,广州大学
2066,"图书馆、情报与
文献学","桂滇黔民族地区农村公共文化服务高质量协同发展路径
研究",规划基金项目,24YJA870013,向宏华,桂林理工大学
2067,"图书馆、情报与
文献学",面向复杂网络环境的AIGC内容标识机制研究,规划基金项目,24YJA870011,苏兆品,合肥工业大学
2068,"图书馆、情报与
文献学",数智赋能可移动文物人文计算与活化利用研究,青年基金项目,24YJC870001,冯秋燕,河南财经政法大学
2069,"图书馆、情报与
文献学","高校图书馆空间功能结构化演变与未来学习中心建设研
究",规划基金项目,24YJA870016,张垒,河南师范大学
2070,"图书馆、情报与
文献学",中国档案学话语跨语境传播内容与路径研究,青年基金项目,24YJC870007,吕文婷,湖北大学
2071,"图书馆、情报与
文献学",图书馆推广活动研究：理论基础、认知框架与行为边界,规划基金项目,24YJA870007,刘志国,华北理工大学
2072,"图书馆、情报与
文献学","信息生态视角下人工智能生成内容人机交互风险及治理
路径研究",规划基金项目,24YJA870012,王晰巍,吉林大学
2073,"图书馆、情报与
文献学",中国抗日读书会编年史长编（1931-1945）,规划基金项目,24YJA870005,凌冬梅,嘉兴南湖学院
2074,"图书馆、情报与
文献学",数据流动视角下高校图书馆数据价值实现研究,规划基金项目,24YJA870008,潘颖,江苏大学
2075,"图书馆、情报与
文献学","人智交互情境下面向应急决策的知识增强模型及其可解
释性研究",青年基金项目,24YJC870002,郝志远,南京财经大学
2076,"图书馆、情报与
文献学","多源政民互动数据融合的风险事件情景推演与协同治理
研究",青年基金项目,24YJC870015,张莉曼,南京理工大学
2077,"图书馆、情报与
文献学",基于知识重组的古诗典故隐喻识别与人文计算研究,青年基金项目,24YJC870016,张卫,南京农业大学
2078,"图书馆、情报与
文献学",数据要素市场下数字图书版权保护与溯源链机制研究,规划基金项目,24YJA870002,高光勇,南京信息工程大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2079,"图书馆、情报与
文献学",面向AIGC视频风险的用户感知与传播行为引导机制研究,青年基金项目,24YJC870003,侯磊,南京信息工程大学
2080,"图书馆、情报与
文献学",基于短视频的突发事件社会风险识别、演化与干预研究,青年基金项目,24YJC870004,黄仕靖,南京邮电大学
2081,"图书馆、情报与
文献学",敦煌出土中医方技文献研究,规划基金项目,24YJA870001,范崇峰,南京中医药大学
2082,"图书馆、情报与
文献学","技术压力视角下老年群体数智融入的双重机制及提升路
径研究",青年基金项目,24YJC870013,习婉钰,南京中医药大学
2083,"图书馆、情报与
文献学",韩国藏清代中朝文人往来尺牍文献搜集、整理与研究,规划基金项目,24YJA870009,千金梅,南通大学
2084,"图书馆、情报与
文献学",青海河湟地区民间碑刻文献的辑录与数字化保护研究,青年基金项目,24YJC870014,杨明委,青海大学
2085,"图书馆、情报与
文献学",用户信任高校图书馆AI素养教育的机理及路径研究,青年基金项目,24YJC870009,马坤坤,山东大学
2086,"图书馆、情报与
文献学","在线知识社区机器人参与知识生产情景下用户信任的形
成机理和影响作用研究",青年基金项目,24YJC870019,左敏,山东理工大学
2087,"图书馆、情报与
文献学",基于会话技术的智慧数据驱动图书馆知识服务模式研究,规划基金项目,24YJA870014,徐彤阳,山西财经大学
2088,"图书馆、情报与
文献学",明清民国晋商书迹整理与研究,青年基金项目,24YJC870006,卢厚杰,山西财经大学
2089,"图书馆、情报与
文献学",文献保存同志会抢救古籍活动史料长编,青年基金项目,24YJC870008,马步青,上海中医药大学
2090,"图书馆、情报与
文献学",《兰亭序》传世版本汇编、汇校与数据库建设,规划基金项目,24YJA870006,刘磊,绍兴文理学院
2091,"图书馆、情报与
文献学",童年史视域下民国时期的儿童读物出版与阅读研究,规划基金项目,24YJA870017,郑丽芬,首都师范大学
2092,"图书馆、情报与
文献学",敦煌汉文佛经残片数字缀合研究,青年基金项目,24YJC870005,黄晓霞,天津师范大学
2093,"图书馆、情报与
文献学","重大科研项目团队学科交叉测度及其对颠覆性创新的影
响研究",青年基金项目,24YJC870017,张雪,西安电子科技大学
2094,"图书馆、情报与
文献学",算法治理赋能智慧图书馆的作用机理研究,规划基金项目,24YJA870015,颜昌茂,湘南学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2095,"图书馆、情报与
文献学",面向中国自主知识体系构建的民族档案学理论创新研究,规划基金项目,24YJA870004,黄体杨,云南大学
2096,"图书馆、情报与
文献学","基于用户画像的图书馆老年读者个性化信息服务模式研
究",规划基金项目,24YJA870003,何波,重庆理工大学
2097,教育学,"新质生产力背景下国际联盟合作对我国高校创新绩效的
影响、机制与提升路径研究",青年基金项目,24YJC880048,胡顺顺,安徽大学
2098,教育学,"创新驱动发展战略下高校教师科研评价改革的效果评估
与优化研究",青年基金项目,24YJC880058,江珊,安徽师范大学
2099,教育学,高水平大学教学为主型岗位准入与动态转换机制研究,青年基金项目,24YJC880103,闵韡,安徽师范大学
2100,教育学,义务教育阶段学习机会测评模型构建及应用研究,规划基金项目,24YJA880037,刘燚,宝鸡文理学院
2101,教育学,"人工智能赋能交叉学科与创新应用型人才培养成效评价
方法研究",规划基金项目,24YJA880097,张永梅,北方工业大学
2102,教育学,数智时代深度教学的技术逻辑与实践策略研究,青年基金项目,24YJC880066,黎兴成,北京城市学院
2103,教育学,导生关系对博士生创新能力发展的影响机制,青年基金项目,24YJC880057,贾枭,北京大学
2104,教育学,集团化办学对县域高中教育质量的影响与机制研究,青年基金项目,24YJC880146,吴宇川,北京大学
2105,教育学,"新型高等教育机构空间布局及其对产业结构优化升级的
影响——基于新技术供需匹配的视角",青年基金项目,24YJC880176,张文杰,北京大学
2106,教育学,职业教育数字化转型的国际比较与本土探索,青年基金项目,24YJC880109,秦毛毛,北京第二外国语学院
2107,教育学,"“四新”建设背景下交叉学科研究生跨学科整合能力的
培养效果与提升路径研究",规划基金项目,24YJA880107,朱贺玲,北京工业大学
2108,教育学,交叉学科有组织科研的影响因素及运行机制研究,青年基金项目,24YJC880175,张微,北京理工大学
2109,教育学,数字赋能城乡中小学校长治理能力现代化研究,青年基金项目,24YJC880012,陈丹,北京联合大学
2110,教育学,"大规模在线教研中同伴反馈“情感—认知”智能识别及
可视化研究",青年基金项目,24YJC880126,王阿习,北京联合大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2111,教育学,指向拔尖创新人才培养的数字教科书的研制逻辑,青年基金项目,24YJC880188,周美云,北京联合大学
2112,教育学,"建构—诠释取向下中小学课堂教师情绪劳动的过程、机
制及优化路径研究",规划基金项目,24YJA880010,高潇怡,北京师范大学
2113,教育学,教师教学洞察力的表现特征、生成机制及发展路径研究,青年基金项目,24YJC880075,李让美,北京师范大学
2114,教育学,"粤港澳大湾区小学生数字阅读素养及影响机制的比较研
究",青年基金项目,24YJC880107,钱荃,北京师范大学
2115,教育学,"生成式人工智能对大学生创造性问题解决的影响机制和
教学干预研究",青年基金项目,24YJC880129,王欢欢,北京师范大学
2116,教育学,智能技术赋能在线同伴反馈评价及动态过程支持研究,青年基金项目,24YJC880178,章仪,北京师范大学
2117,教育学,国际比较视野下世界一流大学建设政策的作用机制研究,青年基金项目,24YJC880006,曹燕南,北京外国语大学
2118,教育学,"编制管理约束下我国地方公办高校职称晋升制度改革路
径研究",青年基金项目,24YJC880002,白玲,渤海大学
2119,教育学,我国高校师范类专业认证实践成效的评价与改进研究,规划基金项目,24YJA880072,徐祖胜,常熟理工学院
2120,教育学,科技特色高中建设的国际比较与本土路径研究,规划基金项目,24YJA880108,朱丽,常熟理工学院
2121,教育学,"组织生态学视角下现代产业学院高质量发展评价、机理
与对策研究",规划基金项目,24YJA880086,张兵,常州工学院
2122,教育学,适应人口变动新趋势的义务教育教师供需机制研究,规划基金项目,24YJA880080,叶红英,成都师范学院
2123,教育学,"大模型驱动的人机协作式泛在语言学习活动研究：实现
方法与实证分析",规划基金项目,24YJA880099,赵瑞斌,滁州学院
2124,教育学,幼儿教师数字素养测评框架与图谱化赋能平台构建研究,规划基金项目,24YJA880061,王雪媛,"川南幼儿师范高等专
科学校"
2125,教育学,"治理现代化视域下高校学院党委运行机制与效能提升研
究",规划基金项目,24YJA880094,张丽,大连理工大学
2126,教育学,计算教育学视域下学生学习问题智能诊断与归因研究,规划基金项目,24YJA880104,周东岱,东北师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2127,教育学,教育治理视域下师德问责制度化研究,青年基金项目,24YJC880001,安相丞,东北师范大学
2128,教育学,新时代新质教材建设路径研究,青年基金项目,24YJC880025,丁浩然,东北师范大学
2129,教育学,"拔尖创新人才贯通式培养的政策协同度测评及优化路径
研究",青年基金项目,24YJC880030,段易含,东北师范大学
2130,教育学,"数字化背景下中小学教师跨学科教学胜任力表现性评价
研究",青年基金项目,24YJC880072,李茂菊,东莞理工学院
2131,教育学,"教育数字化背景下我国应用型高校教师数字胜任力模型
研究",规划基金项目,24YJA880027,林苍松,福建江夏学院
2132,教育学,指向科学实践能力考查的科学课程高考命题研究,规划基金项目,24YJA880085,俞如旺,福建师范大学
2133,教育学,教育现代化进程中我国儿童生命时间结构研究,青年基金项目,24YJC880003,白倩,福建师范大学
2134,教育学,我国省域高等教育分类治理的话语嬗变与政策优化研究,青年基金项目,24YJC880064,康敏,福建师范大学
2135,教育学,"高校创新创业教育推动新质生产力发展的内涵要义与实
践路径研究",青年基金项目,24YJC880088,刘岩,福建师范大学
2136,教育学,角色转换视域下小学入学适应期课程实施策略研究,青年基金项目,24YJC880153,徐晨盈,福建师范大学
2137,教育学,"中小学教师数字化教学创新能力发展指数构建及应用研
究",青年基金项目,24YJC880184,郑智勇,福建师范大学
2138,教育学,产教融合共同体中知识跨界转化的演进机理研究,青年基金项目,24YJC880173,张敏,"福建信息职业技术学
院"
2139,教育学,"教育强国视阈下的中小学教师资格考试改革的影响效应
及政策优化路径研究",青年基金项目,24YJC880174,张沛康,复旦大学
2140,教育学,"中国高校基础研究的财政政策体系、问题及推进策略研
究",规划基金项目,24YJA880040,罗新祜,赣南师范大学
2141,教育学,新时代农村儿童心理问题风险预警与分级干预研究,规划基金项目,24YJA880065,吴旻,赣南医学院
2142,教育学,"人工智能背景下医学生医学伦理素养生成机制与培养策
略研究",青年基金项目,24YJC880124,田娟,赣南医学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2143,教育学,粤港澳大湾区大学集群赋能城市群科技创新研究,规划基金项目,24YJA880044,欧小军,广东第二师范学院
2144,教育学,乡村教师新乡贤角色担当及影响因素实证研究,青年基金项目,24YJC880145,吴映雄,广东海洋大学
2145,教育学,AI赋能高职学生职业技能学习的效果追踪与干预研究,规划基金项目,24YJA880020,黄茂勇,广东技术师范大学
2146,教育学,数智化赋能产教联合体培养新质人才的机制研究,青年基金项目,24YJC880007,曹宇星,广东技术师范大学
2147,教育学,"低生育率下普惠性幼儿园托幼一体化转型的内在机理与
实践进路研究",青年基金项目,24YJC880037,冯嘉慧,广东技术师范大学
2148,教育学,以教育家精神引领高校师生关系高质量发展研究,青年基金项目,24YJC880111,邵成智,广东技术师范大学
2149,教育学,"WSR视角下高职院校产教融合成熟度测评及提升策略研
究",青年基金项目,24YJC880137,王孝金,广东技术师范大学
2150,教育学,"新质生产力视角下的高职院校教师数智胜任力提升路径
研究",青年基金项目,24YJC880164,杨淑枝,"广东农工商职业技术
学院"
2151,教育学,"海外中国留学生的国家认同演变、影响机制及强化路径
研究",青年基金项目,24YJC880080,刘丹,广东外语外贸大学
2152,教育学,"公共事件视觉化传播对粤港澳青年中华文化认同的影响
机制研究",自筹经费项目,24YJE880001,李海琳,广东外语外贸大学
2153,教育学,跨学科场景中教师群体内及群体间身份认同研究,规划基金项目,24YJA880075,杨琳,广州大学
2154,教育学,人工智能背景下幼儿社会情感能力的干预支持研究,青年基金项目,24YJC880018,陈颖娇,广州大学
2155,教育学,新发展阶段超大特大城市普通高中学位扩容研究,青年基金项目,24YJC880029,窦亚飞,广州大学
2156,教育学,"区域学龄人口增减分化与义务教育资源扩优提质的空间
均衡策略研究",青年基金项目,24YJC880051,胡阳光,广州大学
2157,教育学,"高质量充分就业下大学生就业能岗匹配评价与提升路径
研究",青年基金项目,24YJC880067,李嘉慧,广州大学
2158,教育学,"媒介生态学视角下教养方式与儿童自我教育的关系及其
优化路径研究",青年基金项目,24YJC880134,王茜,广州大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2159,教育学,"数字赋能乡村教师区域研修共同体建设的内生机理与路
径研究",规划基金项目,24YJA880047,任胜洪,贵州师范大学
2160,教育学,"内生增长理论视域下高校拔尖创新人才培养赋能新质生
产力形成研究",青年基金项目,24YJC880045,韩飞,贵州师范大学
2161,教育学,日本城镇化进程中农村义务教育补偿机制研究,规划基金项目,24YJA880032,刘丽丽,哈尔滨理工大学
2162,教育学,"教育公平视域下边疆留守儿童主动增权能力培养路径研
究",青年基金项目,24YJC880070,李俊,海南科技职业大学
2163,教育学,中国教育学理论建构的文化自信和国际传播路径探究,规划基金项目,24YJA880100,赵伟黎,杭州师范大学
2164,教育学,数智化背景下学生的评价素养框架建构与应用研究,青年基金项目,24YJC880044,郭洪瑞,杭州师范大学
2165,教育学,"融合教育教师情绪对特殊学生同伴关系的影响机制及介
入策略研究",青年基金项目,24YJC880079,连福鑫,杭州师范大学
2166,教育学,智慧教学环境中学习者对生态给养的感知与转化研究,青年基金项目,24YJC880084,刘倩,杭州师范大学
2167,教育学,空间生产理论视域下的美国现代学校空间变革研究,青年基金项目,24YJC880108,钱晓菲,杭州师范大学
2168,教育学,数字时代高等教育转型发展的加速机制与风险规制研究,青年基金项目,24YJC880138,王兴宇,杭州师范大学
2169,教育学,"新质生产力发展背景下高职创新型人才培养协同机制优
化路径研究",规划基金项目,24YJA880050,沈陆娟,杭州职业技术学院
2170,教育学,乡村教师社会情感能力及其对留岗意愿的影响研究,规划基金项目,24YJA880059,王晶,河北科技师范学院
2171,教育学,"中师教育历史记忆与文化传承研究——以改革开放以来
为例",规划基金项目,24YJA880102,郑国萍,河北科技师范学院
2172,教育学,"面向新工科的本科跨学科教育组织生成样态与耦合机制
研究",青年基金项目,24YJC880078,李欣旖,河北师范大学
2173,教育学,"高质量发展视域下职业本科高校科教融汇的内涵要义、
发展逻辑、体系构建与实现路径研究",青年基金项目,24YJC880068,李江飞,"河北石油职业技术大
学"
2174,教育学,战略性新兴产业与工科研究生教育共生发展研究,青年基金项目,24YJC880097,马万里,河南大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2175,教育学,"自我评估常态化背景下幼儿园“教—评—研一体化”的
机制研究",青年基金项目,24YJC880115,宋丽芹,河南大学
2176,教育学,"复杂性科学视角下知识建构社区生成机制与自适应干预
研究",规划基金项目,24YJA880016,胡金艳,河南师范大学
2177,教育学,数智融合驱动的协作具身学习发生机制与优化路径研究,青年基金项目,24YJC880024,邓敏杰,河南师范大学
2178,教育学,"历史制度主义视角下职业教育产教融合共同体的实践形
态演进及协同机制研究",青年基金项目,24YJC880027,董香君,河南师范大学
2179,教育学,"基于新质人才培养的现代教育技术应用课程改革研究—
—以数学与应用数学专业为例",规划基金项目,24YJA880015,胡伯霞,衡阳师范学院
2180,教育学,农村学生代际流动的教育支持模式及推进策略研究,青年基金项目,24YJC880081,刘焕然,湖北大学
2181,教育学,"生成式人工智能支持的自我调节学习模型构建与应用策
略研究",青年基金项目,24YJC880128,王涵,湖北大学
2182,教育学,CPS中情感与认知交互模式分析与引导策略研究,青年基金项目,24YJC880170,张利钊,湖北大学
2183,教育学,"数字赋能农村学前教育高质量发展的内在机理与实施路
径研究",青年基金项目,24YJC880046,胡马琳,湖北第二师范学院
2184,教育学,"在线学习者多层交互网络的微观模式识别及其演化规律
研究",青年基金项目,24YJC880049,胡天慧,湖北第二师范学院
2185,教育学,市域产教联合体建设的政府制度供给及优化路径研究,青年基金项目,24YJC880005,曹靖,湖北工业大学
2186,教育学,"“高校—社区”ICT代际学习促进老年人数字素养提升
的实践模式与效果评估研究",青年基金项目,24YJC880167,余丽芹,湖北工业大学
2187,教育学,校外培训治理法治化的亚洲实践与中国路径研究,规划基金项目,24YJA880071,徐光木,湖北师范大学
2188,教育学,"“后发型”世界一流大学发展战略规划的制定逻辑与实
施路径研究",青年基金项目,24YJC880157,薛珊,湖北师范大学
2189,教育学,组织嵌入视域下乡村青年幼师留任的社会支持体系研究,青年基金项目,24YJC880011,曾晓,湖南第一师范学院
2190,教育学,数智赋能高校美育新质人才培养创新机制研究,青年基金项目,24YJC880190,周亦斌,湖南第一师范学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2191,教育学,区域产教融合助力数字经济蝶变的实践研究,规划基金项目,24YJA880076,杨平,"湖南工程职业技术学
院"
2192,教育学,职业教育市域产教联合体耦合发展测度与机制创新研究,规划基金项目,24YJA880017,胡敏,"湖南工业职业技术学
院"
2193,教育学,"产科教融合视域下现场工程师职业能力重塑理路与培养
模式转型创新研究",规划基金项目,24YJA880081,易杰,"湖南工业职业技术学
院"
2194,教育学,"乡村全面振兴视域下高职院校精准培育“乡村CEO”路
径研究",规划基金项目,24YJA880067,伍慧玲,"湖南机电职业技术学
院"
2195,教育学,职业本科学校学士学位授予的法律规制研究,青年基金项目,24YJC880020,陈越,湖南农业大学
2196,教育学,乡镇寄宿制学校的家庭教育功能补偿与效果追踪研究,青年基金项目,24YJC880187,周恺,湖南女子学院
2197,教育学,基础学科博士生原始创新能力培养模式及优化路径研究,青年基金项目,24YJC880083,刘宁宁,湖南师范大学
2198,教育学,"累积情境风险对青少年短视频沉迷的动态影响及“家校
社”分级治理研究",青年基金项目,24YJC880151,熊思成,湖南中医药大学
2199,教育学,新时代高校生态文明教育的理论建构与实践路径研究,青年基金项目,24YJC880120,孙兆辉,华北电力大学
2200,教育学,地方高校学位点系统健康诊断与数据治理,青年基金项目,24YJC880056,霍文杰,华北理工大学
2201,教育学,"融合教育高质量发展背景下普通学校特教班建设路径与
保障机制研究",规划基金项目,24YJA880084,于素红,华东师范大学
2202,教育学,人机协同教学中教师决策的过程诊断及优化策略研究,青年基金项目,24YJC880105,彭红超,华东师范大学
2203,教育学,中学教师跨学科教学能力测评与发展研究,规划基金项目,24YJA880039,刘喆,华南师范大学
2204,教育学,"从新手到专家的抑制控制及干预机制——基于负启动范
式的证据",规划基金项目,24YJA880105,周少娜,华南师范大学
2205,教育学,城市功能分区视角下的基础教育资源空间公平性评估,青年基金项目,24YJC880047,胡胜,华南师范大学
2206,教育学,拔尖创新人才贯通式培养中的高中—大学衔接机制研究,青年基金项目,24YJC880060,金红昊,华中科技大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2207,教育学,"中国式现代化背景下高考分省命题质量诊断标准体系及
监控机制研究",规划基金项目,24YJA880057,王后雄,华中师范大学
2208,教育学,"中国教育现代化背景下县域高中教师教学能力诊断评价
体系构建及实施研究",规划基金项目,24YJA880060,王世存,华中师范大学
2209,教育学,"AIGC增强的在线学习环境下学习者自我调节学习诊断与
干预机制研究",青年基金项目,24YJC880034,方静,华中师范大学
2210,教育学,"“破五唯”导向下高校学术长聘制的运作机制及其优化
研究",青年基金项目,24YJC880101,孟宇,华中师范大学
2211,教育学,"复杂性科学视角下在线学习者知识交互演化机制与干预
策略研究",青年基金项目,24YJC880131,王凯利,华中师范大学
2212,教育学,乡村定向师范生培养政策实施成效及其优化策略研究,青年基金项目,24YJC880191,朱守信,淮阴师范学院
2213,教育学,"粤港澳大湾区一流学科群与战略性新兴产业耦合协调发
展研究",规划基金项目,24YJA880052,孙健,惠州学院
2214,教育学,"近十年公费师范毕业生教师职业认同演变、离职预警模
型构建及干预策略实证研究",规划基金项目,24YJA880079,姚丽亚,"吉林工程技术师范学
院"
2215,教育学,基于教育日记的近代乡村教师教育情感史研究,青年基金项目,24YJC880055,霍东娇,吉林师范大学
2216,教育学,"粤港澳大湾区高等教育与智能思政协同培养人才模式研
究",青年基金项目,24YJC880118,苏雅文,集美大学
2217,教育学,县域普惠性幼儿园教师交流轮岗政策保障机制研究,规划基金项目,24YJA880023,李俊刚,佳木斯大学
2218,教育学,高质量发展背景下县域高校多元主体协同治理研究,规划基金项目,24YJA880022,李斌琴,嘉应学院
2219,教育学,"空间视域下乡村中小学寄宿制学校校园欺凌预防机制研
究",规划基金项目,24YJA880048,沈辉香,嘉应学院
2220,教育学,"教育强国进程中高校继续教育高质量发展的保障机制和
推进路径研究",规划基金项目,24YJA880013,杭祝洪,江苏城市职业学院
2221,教育学,"中国式现代化进程中开放教育质量评价体系建构与赋能
机制研究",青年基金项目,24YJC880123,唐文,江苏城市职业学院
2222,教育学,"时间压力对高校青年教师学术创新的影响及调适策略研
究",青年基金项目,24YJC880087,刘信阳,江苏大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2223,教育学,中国女性科技人才成长的制度环境及其优化策略研究,青年基金项目,24YJC880110,尚宇菲,江苏大学
2224,教育学,数智时代教师跨学科TPACK的重塑与发展路径研究,规划基金项目,24YJA880024,李亚琼,江苏第二师范学院
2225,教育学,"基于多模态话语分析的教师课堂话语特征及质量提升研
究",青年基金项目,24YJC880166,于冬梅,江苏第二师范学院
2226,教育学,"行业特色型高校有组织科研团队内部竞合机理及绩效优
化策略研究",青年基金项目,24YJC880158,闫越,江苏科技大学
2227,教育学,职校生积极学业情绪现状及干预对策研究,规划基金项目,24YJA880101,赵晓川,江苏理工学院
2228,教育学,"行为经济学视域下现场工程师技能评价的效用测度及指
标体系构建研究",青年基金项目,24YJC880021,程欣,江苏理工学院
2229,教育学,"新质生产力背景下市域产教联合体机制创新与发展路径
研究",青年基金项目,24YJC880156,许悦,江苏理工学院
2230,教育学,"高质量发展背景下我国产教融合政策的话语生成及实践
谱系研究",规划基金项目,24YJA880005,陈鹏,江苏师范大学
2231,教育学,有效支持儿童哲学探究的教师素养及其培育,规划基金项目,24YJA880043,苗曼,江苏师范大学
2232,教育学,"大国工匠培养视域下高职毕业生就业力模型构建与提升
路径",规划基金项目,24YJA880070,辛春晖,"江苏信息职业技术学
院"
2233,教育学,数学素养测量方法的国际比较研究,规划基金项目,24YJA880028,林子植,江西科技师范大学
2234,教育学,应用型拔尖创新人才选拔的机理与路径研究,青年基金项目,24YJC880169,袁浪华,江西科技师范大学
2235,教育学,乡村振兴中高素质农民的生成环境与培育路径研究,规划基金项目,24YJA880011,龚春明,江西科技学院
2236,教育学,县域产业学院赋能区域高质量发展的创新路径研究,规划基金项目,24YJA880045,瞿连贵,金华职业技术学院
2237,教育学,"职业本科院校“双师型”教师胜任力模型建构与提升路
径研究",青年基金项目,24YJC880119,孙凤敏,金华职业技术学院
2238,教育学,职业本科院校有组织科研生态机制构建研究,青年基金项目,24YJC880155,徐巧云,金华职业技术学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2239,教育学,低生育率背景下我国生育支持型教育政策体系构建研究,青年基金项目,24YJC880181,赵志军,兰州财经大学
2240,教育学,面向国家重大战略需求的博士生项目制培养模式研究,规划基金项目,24YJA880001,包水梅,兰州大学
2241,教育学,"国际比较视野下低技能劳动力的技能转型升级与职业教
育供给研究",青年基金项目,24YJC880152,修南,辽宁大学
2242,教育学,"教育生态学视域下高校教师科研评价与学术生态的耦合
机制及协同发展研究",青年基金项目,24YJC880127,王春秀,辽宁对外经贸学院
2243,教育学,随迁子女高学业成就的影响因素与作用机理研究,规划基金项目,24YJA880058,王金娜,辽宁师范大学
