0,1,2,3,4,5,6
1169,管理学,"中国企业的开放式创新研究：边界依赖、技术环境变迁
与技术战略",规划基金项目,20YJA630080,杨震宁,"对外经济贸易大
学"
1170,管理学,"降费背景下基本养老保险全国统筹的财政责任与实现机
制研究",规划基金项目,20YJA630100,周志凯,"对外经济贸易大
学"
1171,管理学,电商预售模式下农产品生产与销售策略优化研究,规划基金项目,20YJA630049,倪冠群,福建农林大学
1172,管理学,"企业国际营销话语权对消费者影响机制研究：基于文本
挖掘的视角",规划基金项目,20YJA630027,黎小林,广东财经大学
1173,管理学,数据驱动下已实现波动率的建模及其预测研究,规划基金项目,20YJA630053,孙琳,广东工业大学
1174,管理学,"乡村多元分化下农村宅基地制度改革研究：演变、转型
、冲突与治理",规划基金项目,20YJA630055,唐晓莲,广东工业大学
1175,管理学,共享价值主张对顾客品牌契合行为的影响机制研究,规划基金项目,20YJA630046,龙成志,广东金融学院
1176,管理学,"数字经济条件下中国企业主导“一带一路”RVC延伸的治
理方式与实现路径研究",规划基金项目,20YJA630029,李飞星,"广东轻工职业技
术学院"
1177,管理学,中国在澳洲资源投资的土著社区融入策略研究,规划基金项目,20YJA630041,林腾,"广东外语外贸大
学"
1178,管理学,"职场负面八卦的诱发机理与影响机制研究：传播者与受
害者的双重视角",规划基金项目,20YJA630072,谢俊,"广东外语外贸大
学"
1179,管理学,"地缘安全视角下西南边境村落社会治理与风险管控机制
创新研究",规划基金项目,20YJA630019,缑文学,广西大学
1180,管理学,"组织中被妒忌员工的矛盾性体验及其二元对立性选择反
应机制研究",规划基金项目,20YJA630050,潘清泉,广西科技大学
1181,管理学,被领导妒忌：下属的矛盾体验、应对策略及其效果研究,规划基金项目,20YJA630044,刘得格,广州大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1182,管理学,公共治理视域下民族地区社会治理共同体构建研究,规划基金项目,20YJA630017,高建华,"桂林电子科技大
学"
1183,管理学,基于空间数据挖掘的健康城市评估与规划应对研究,规划基金项目,20YJA630011,邓曙光,桂林理工大学
1184,管理学,"创新驱动乡村振兴背景下农业科技资源错配效应及优化
策略研究",规划基金项目,20YJA630076,杨传喜,桂林理工大学
1185,管理学,"“一带一路”背景下中国企业参与区域价值链治理的模
式与实现路径研究",规划基金项目,20YJA630073,徐建新,"杭州电子科技大
学"
1186,管理学,"互联网平台企业促进草根群体包容性创新的机理及政策
研究",规划基金项目,20YJA630013,范志刚,杭州师范大学
1187,管理学,"高质量发展背景下组织变革准备的结构和模式、形成过
程及其与变革效能的关系研究",规划基金项目,20YJA630010,邓今朝,湖北经济学院
1188,管理学,"网络环境下企业迭代创新机制研究：基于资源匹配与协
同的视角",规划基金项目,20YJA630083,姚铮,湖南大学
1189,管理学,基于贝叶斯网络模型的社会稳定风险评估与防控研究,规划基金项目,20YJA630034,李琼,华东理工大学
1190,管理学,"企业制度资本配置、地方政府职能转变与企业高速增长
的关系研究",规划基金项目,20YJA630039,李玉刚,华东理工大学
1191,管理学,"粤港澳大湾区流动人口社会融合、绩效评估与政策优化
研究",规划基金项目,20YJA630025,姜国兵,华南农业大学
1192,管理学,"城市更新模式选择对其实施绩效的影响机制研究：基于
土地增值效益分配的中介效应",规划基金项目,20YJA630031,李景刚,华南农业大学
1193,管理学,推荐越界影响用户信息披露的认知神经机制研究,规划基金项目,20YJA630054,孙锐,华侨大学
1194,管理学,淮河生态经济带生态产业化潜力及其实现路径研究,规划基金项目,20YJA630087,张春梅,淮阴师范学院
1195,管理学,基于共生系数的创业生态系统共生演化研究,规划基金项目,20YJA630003,陈海涛,吉林大学
1196,管理学,目标导向序依赖网络分析方法及其应用研究,规划基金项目,20YJA630028,李春好,吉林大学
1197,管理学,考虑置换不变性的区间偏好关系一致性及决策方法研究,规划基金项目,20YJA630059,万树平,江西财经大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1198,管理学,乡村振兴战略下新农人创业成长路径与关键要素研究,规划基金项目,20YJA630032,李练军,江西农业大学
1199,管理学,在线社会网络中突发事件谣言传播机制及抑制策略研究,规划基金项目,20YJA630058,田勇,辽宁师范大学
1200,管理学,农民用水协会发展的网络治理研究,规划基金项目,20YJA630023,胡杨成,南昌工程学院
1201,管理学,"水-能源-粮食关联系统协同安全下的流域水资源适应性
管理仿真研究",规划基金项目,20YJA630006,陈岩,南京林业大学
1202,管理学,基于区块链技术的多级供应链融资决策与协调机制研究,规划基金项目,20YJA630086,占济舟,南京审计大学
1203,管理学,新零售时代零售商主导的全渠道供应链整合及协调研究,规划基金项目,20YJA630090,张建军,内蒙古农业大学
1204,管理学,基于车联网的道路缩减瓶颈建模及其堵塞疏散机理研究,规划基金项目,20YJA630008,程荣军,宁波大学
1205,管理学,"“新电改”背景下售电侧放开的电力市场动态定价机制
研究",规划基金项目,20YJA630009,代业明,青岛大学
1206,管理学,农产品质量安全平行监管与风险沟通研究,规划基金项目,20YJA630018,高齐圣,青岛大学
1207,管理学,"共生网络视阈下超模块平台组织迭代创新与强化路径研
究",规划基金项目,20YJA630060,王丹,三亚学院
1208,管理学,"增值税税率改革与企业全要素生产率提升研究：中介机
制及环境协同",规划基金项目,20YJA630038,李颖,山西财经大学
1209,管理学,"区域文化约束下公共政策空间效应测度、演化及调试机
制研究",规划基金项目,20YJA630036,李松,汕头大学
1210,管理学,"绿色机会窗口对后发企业赶超的影响机制研究：理论构
建与实证检验",规划基金项目,20YJA630033,李茜,上海外国语大学
1211,管理学,GPO模式下减少药品短缺的供应链治理机制研究,规划基金项目,20YJA630098,周茂森,深圳大学
1212,管理学,"地震灾害垃圾处置设施规划多方协作与布局优化策略研
究",规划基金项目,20YJA630079,杨琴,四川师范大学
1213,管理学,"业财一体下复式簿记“等式论”与“新运动论”的融合
与复式簿记框架的重构研究",规划基金项目,20YJA630048,缪启军,苏州职业大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1214,管理学,创业团队股权配置逻辑及动态调整机制研究,规划基金项目,20YJA630005,陈颉,天津财经大学
1215,管理学,"考虑多重参照点挤出作用的经理人偏好结构与薪酬激励
效率匹配研究",规划基金项目,20YJA630064,王熹,天津财经大学
1216,管理学,"过程视角下合同能源管理项目运作模式选择及其对策研
究",规划基金项目,20YJA630052,尚天成,天津大学
1217,管理学,PPP项目社会资本股东间股权结构研究,规划基金项目,20YJA630066,王秀芹,天津大学
1218,管理学,新业态食品供应链的全渠道融合与质量管控机理研究,规划基金项目,20YJA630043,刘超,天津科技大学
1219,管理学,"PPP项目财务风险评价：联动地方政府债务风险的动态模
型研究",规划基金项目,20YJA630016,高华,天津理工大学
1220,管理学,"领地心理视角下政府环境规制互动行为对企业跨地转移
的影响研究：基于回流止逆效应",规划基金项目,20YJA630042,刘炳春,天津理工大学
1221,管理学,"城乡生活垃圾处理政策工具作用机理、效能评价及提升
路径研究",规划基金项目,20YJA630056,唐燕,天津理工大学
1222,管理学,京津冀制造业高质量发展研究,规划基金项目,20YJA630085,苑清敏,天津理工大学
1223,管理学,积极型领导幽默强度的人际增进路径及效应研究,规划基金项目,20YJA630057,田立法,天津商业大学
1224,管理学,"基于双渠道回收检测质量差异的再制造逆向供应链优化
策略研究",规划基金项目,20YJA630020,顾巧论,"天津职业技术师
范大学"
1225,管理学,"基于韧性城市建设的应急组织对救援任务的适应性测度
和优化研究",规划基金项目,20YJA630021,关贤军,同济大学
1226,管理学,科技创新供给侧高质量发展路径及政策研究,规划基金项目,20YJA630002,曾繁华,"武汉科技大学城
市学院"
1227,管理学,"研发联盟中的知识泄漏、知识保护与企业创新绩效的关
系研究",规划基金项目,20YJA630063,王龙伟,西安交通大学
1228,管理学,"网络购物情境下消费者“计划性退货”购买行为的影响
因素及对策研究",规划基金项目,20YJA630078,杨林岩,西安交通大学
1229,管理学,创业失败修复的情绪调节与认知重塑机制研究,规划基金项目,20YJA630097,赵文红,西安交通大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1230,管理学,股权众筹平台创新及融资风险机理研究,规划基金项目,20YJA630071,伍晶,西南财经大学
1231,管理学,"领导幽默对团队有效性的影响机制研究：基于互动与结
构的视角",规划基金项目,20YJA630077,杨付,西南财经大学
1232,管理学,"社会资本视角下以安全感为核心的城市社区韧性建设研
究",规划基金项目,20YJA630068,王永杰,西南交通大学
1233,管理学,"数字经济下颠覆性商业模式创新作用机制及应用策略研
究",规划基金项目,20YJA630001,白胜,西南政法大学
1234,管理学,"基于多阶段情景适配的企业跨国并购协同整合策略研
究：构型的视角",规划基金项目,20YJA630070,吴道友,浙江财经大学
1235,管理学,"路径“锁定”风险情境下基于多源异构聚合促发的“解
锁”机制研究：跨界逻辑与整合视域",规划基金项目,20YJA630074,徐蕾,浙江工商大学
1236,管理学,"国际化过程中制造企业创新赶超的路径转型、学习机制
与行动策略研究",规划基金项目,20YJA630030,李杰义,浙江师范大学
1237,管理学,"集群情景下企业跨边界知识网络的形成与演化路径研
究：组织与技术模块化的同构/异构协同",规划基金项目,20YJA630037,李文博,浙江师范大学
1238,管理学,"企业合作创新过程中知识分享与知识隐藏行为及其动态
治理机制研究",规划基金项目,20YJA630069,王长峰,浙江师范大学
1239,管理学,"微创新视角下制造业隐形冠军的成长机理与培育策略研
究",规划基金项目,20YJA630084,应洪斌,浙江师范大学
1240,管理学,"环境审计推进乡村生态环境治理的作用机制及路径优化
研究",规划基金项目,20YJA630095,赵彩红,浙江万里学院
1241,管理学,基于重要度的装备剩余寿命和性能优化机制研究,规划基金项目,20YJA630012,兑红炎,郑州大学
1242,管理学,共享经济下跨境电商平台企业社会责任治理路径研究,规划基金项目,20YJA630101,朱永明,郑州大学
1243,管理学,"中美经贸摩擦升级对我国渔业经济的影响及应对策略研
究",规划基金项目,20YJA630093,张瑛,中国海洋大学
1244,管理学,我国生鲜农产品零售业态演变机理研究,规划基金项目,20YJA630004,陈红华,中国农业大学
1245,管理学,"部门利益对政策制定与执行的影响研究：动机、资源与
策略",规划基金项目,20YJA630092,张清勇,中国人民大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1246,管理学,分时电价下的资源受限项目调度优化研究,规划基金项目,20YJA630022,何立华,"中国石油大学
（华东）"
1247,管理学,"移动互联网产品消费中的隔代反向代际影响研究：老年
人心理发展和中国文化的整合视角",规划基金项目,20YJA630014,费显政,"中南财经政法大
学"
1248,管理学,"影响关系网络视角下的灵活语言大群体共识决策方法及
其应用研究",规划基金项目,20YJA630082,姚升保,"中南财经政法大
学"
1249,管理学,"养老护理人员工作投入的影响因素与提升路径研究：基
于工作要求-资源模型的视角",规划基金项目,20YJA630096,赵琛徽,"中南财经政法大
学"
1250,管理学,基于消费者选择与学习效应的在线零售商运营决策研究,规划基金项目,20YJA630065,王夏阳,中山大学
1251,管理学,"品牌标识的空间特征对消费者品牌评价的影响研究——
基于认知隐喻的视角",规划基金项目,20YJA630067,王毅,中央财经大学
1252,管理学,"多附加权重约束背景下基于博弈视角的电子政务绩效评
价研究",青年基金项目,20YJC630029,郭冬,安徽建筑大学
1253,管理学,"宅基地三权分置背景下闲置农房盘活的农户决策机制与
引导政策研究——以徽州古村落为例",青年基金项目,20YJC630057,李陈,安徽师范大学
1254,管理学,特大城市综合客运枢纽系统脆弱性涌现与干预机制研究,青年基金项目,20YJC630019,段晓红,北方工业大学
1255,管理学,"变革情境下员工创业激情的驱动因素与激励策略研究：
基于情感事件理论",青年基金项目,20YJC630093,罗文豪,北方工业大学
1256,管理学,责任式创新视角下人工智能治理的开放机制研究,青年基金项目,20YJC630102,梅亮,北京大学
1257,管理学,共生视角下高科技企业创新生态系统演化与治理研究,青年基金项目,20YJC630087,刘锐剑,北京化工大学
1258,管理学,多失效耦合下城市供水管网弹性测度及提升路径研究,青年基金项目,20YJC630121,双晴,北京交通大学
1259,管理学,同事信息分享对新员工组织社会化的影响研究,青年基金项目,20YJC630162,武文,北京交通大学
1260,管理学,在线医疗服务平台中的医患双边匹配机制研究,青年基金项目,20YJC630214,张婷婷,北京科技大学
1261,管理学,"企业社会网络对企业精准扶贫的影响研究——基于企业
社会责任视角",青年基金项目,20YJC630225,赵天骄,北京科技大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1262,管理学,"城市公共交通票价调节机制研究——基于群体出行决策
复杂性的视角",青年基金项目,20YJC630069,李雪岩,北京联合大学
1263,管理学,大数据驱动下电商平台供应链融资风险动态预警研究,青年基金项目,20YJC630175,徐鲲,北京联合大学
1264,管理学,"异质门槛视角下创新驱动产业绿色转型研究：路径特征
、发展效率及影响机理",青年基金项目,20YJC630036,侯建,北京林业大学
1265,管理学,"基于空间外溢与门槛效应的制造业绿色技术创新能力研
究",青年基金项目,20YJC630056,类骁,"北京信息科技大
学"
1266,管理学,"面向智能制造和MTO需求的多设备工作中心调度与优化方
法研究",青年基金项目,20YJC630054,孔继利,北京邮电大学
1267,管理学,"多维度制度资本对突破性创新的影响机理：基于中国生
物医药产业的实证研究",青年基金项目,20YJC630072,李钰婷,长安大学
1268,管理学,"高科技企业中年龄歧视的形成机制、影响后果及干预对
策研究",青年基金项目,20YJC630050,姜雨峰,长春工业大学
1269,管理学,创业生态系统视角下数字创业机会共创机理研究,青年基金项目,20YJC630209,张敏,长春理工大学
1270,管理学,"多源地理大数据融合下的景区游客流量预测及预警机制
研究",青年基金项目,20YJC630202,张斌儒,长江师范学院
1271,管理学,"公平关切情境下生鲜农产品供应链冷链服务外包策略研
究",青年基金项目,20YJC630197,余云龙,常州大学
1272,管理学,"基于游客表达信息关系映射的旅游景区画像及推荐策略
研究",青年基金项目,20YJC630095,骆毓燕,成都理工大学
1273,管理学,网络口碑离散对消费者购买决策的影响机理研究,青年基金项目,20YJC630165,谢光明,"成都信息工程大
学"
1274,管理学,"新时代基层干部担当作为的激励机制研究：基于认知-动
机视角",青年基金项目,20YJC630132,谭新雨,重庆大学
1275,管理学,等待时间受限的装配式建筑预制构件生产调度策略研究,青年基金项目,20YJC630219,张杨,重庆工商大学
1276,管理学,基于可交易电子停车票的“共享停车”管理机制研究,青年基金项目,20YJC630156,魏庆琦,重庆交通大学
1277,管理学,"乡村振兴战略下目标导向和信息细化对农民合作社绩效
影响研究",青年基金项目,20YJC630206,张健,重庆文理学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1278,管理学,关键核心技术创新中政府资助的激励效应研究,青年基金项目,20YJC630240,朱浩,重庆邮电大学
1279,管理学,"动态演化视角下垃圾分类驱动的逆向供应链协调和激励
机制研究",青年基金项目,20YJC630127,孙冬石,"大连东软信息学
院"
1280,管理学,"化解流动性风险视角下的民营企业股权质押与精准纾困
研究",青年基金项目,20YJC630129,孙林,大连民族大学
1281,管理学,基于数据挖掘的社交观点演化规律研究,青年基金项目,20YJC630064,李铁,电子科技大学
1282,管理学,国际金融危机传染的微观行为基础及对策研究,青年基金项目,20YJC630220,张一,东北大学
1283,管理学,大数据环境下外卖食品安全监管对策研究,青年基金项目,20YJC630131,孙胜楠,东南大学
1284,管理学,"共享经济下大城市网络预约出租车供给行为及投放量研
究",青年基金项目,20YJC630216,张文波,东南大学
1285,管理学,大数据背景下台风灾害应急方案生成理论与方法研究,青年基金项目,20YJC630229,郑晶,福建江夏学院
1286,管理学,城市复杂地下公共空间的耦合风险评估及韧性提升研究,青年基金项目,20YJC630068,李晓娟,福建农林大学
1287,管理学,"报废机动车回收责任的内容优化、主体匹配与成本分摊
研究",青年基金项目,20YJC630230,郑小雪,福建农林大学
1288,管理学,"大数据时代公共服务质量评价与预警的动态治理机制研
究",青年基金项目,20YJC630213,张廷君,福建师范大学
1289,管理学,"数据驱动下基于指标设计和效率测度的环境治理成本预
测方法研究",青年基金项目,20YJC630188,杨隆浩,福州大学
1290,管理学,"基于半结构口述史调查的乡村振兴最佳实践研究：呈现
特征、形成路径和政策响应",青年基金项目,20YJC630085,刘平养,复旦大学
1291,管理学,企业集团内财务风险的传递效应研究,青年基金项目,20YJC630106,倪晨凯,复旦大学
1292,管理学,"面向新型智慧城市建设市民获得感评价的概率语言大群
体决策理论与方法研究",青年基金项目,20YJC630139,王枫,广东财经大学
1293,管理学,粤港澳大湾区金融集聚对科技创新的空间溢出效应研究,青年基金项目,20YJC630115,饶静,广东工业大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1294,管理学,"在线用工平台算法管理的内容结构、影响效应和作用机
制研究",青年基金项目,20YJC630237,周恋,广东工业大学
1295,管理学,制度环境对创新型企业创新绩效的影响机制研究,青年基金项目,20YJC630116,任雪娇,"广东机电职业技
术学院"
1296,管理学,"协同治理视域下粤港澳大湾区劳动用工融合和争议处理
机制创新研究",青年基金项目,20YJC630234,周静,广东金融学院
1297,管理学,粤港澳大湾区科技创新合作机制研究,青年基金项目,20YJC630006,陈平,"广东外语外贸大
学"
1298,管理学,"多网络视角下粤港澳大湾区能源优化配置及其实现路径
研究",青年基金项目,20YJC630026,宫再静,广州大学
1299,管理学,制度逆差情境下主导逻辑对国际创业过程影响机制研究,青年基金项目,20YJC630125,苏郁锋,广州大学
1300,管理学,机构投资者网络团体与企业效率研究,青年基金项目,20YJC630031,郭晓冬,贵州财经大学
1301,管理学,在线图片评论的断崖式致跌效应研究,青年基金项目,20YJC630055,寇燕,贵州财经大学
1302,管理学,"乡村振兴背景下民族地区社会参与的影响因素及提升路
径研究",青年基金项目,20YJC630210,张南,贵州民族大学
1303,管理学,"西部科技型中小企业创新绩效的柔性驱动力：一项多层
次、多方法的追踪研究",青年基金项目,20YJC630014,邓昕才,贵州师范大学
1304,管理学,"“一带一路”机遇下桂滇黔跨区域旅游品牌共商共建共
享长效机制研究",青年基金项目,20YJC630176,徐尤龙,桂林理工大学
1305,管理学,"双元理论视角下技术创新和商业模式创新协同对制造企
业服务化的驱动机制研究",青年基金项目,20YJC630022,高鹏斌,哈尔滨工业大学
1306,管理学,"在线医疗资源共享平台中物质激励对医生亲社会化行为
的影响机制研究",青年基金项目,20YJC630082,刘建伟,哈尔滨工业大学
1307,管理学,"基于企业行为理论的创业导向对突破性技术创新行为影
响的传导机制研究",青年基金项目,20YJC630090,刘业鑫,哈尔滨工业大学
1308,管理学,"智能制造企业价值共创研究：内涵、机制及绩效提升路
径",青年基金项目,20YJC630203,张超,合肥工业大学
1309,管理学,研发项目组合多技能团队成员配置与调度优化研究,青年基金项目,20YJC630007,陈蓉,合肥师范学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1310,管理学,"经济政策不确定性对盈余质量的影响研究：传导机制、
异质性特征与经济后果",青年基金项目,20YJC630097,麻环宇,河北工业大学
1311,管理学,"人道救援中应急物资预置与供应商选择的联合鲁棒策略
研究",青年基金项目,20YJC630001,白雪洁,河北农业大学
1312,管理学,长三角水环境治理一体化动态利益协调机制研究,青年基金项目,20YJC630161,吴兆丹,河海大学
1313,管理学,"环境与能源双约束下长江经济带科技创新效率提升的反
哺机制研究",青年基金项目,20YJC630180,严翔,河海大学
1314,管理学,"考虑消费者行为的新能源汽车供应链纵向合作创新决策
及协调机制研究",青年基金项目,20YJC630080,刘丛,河南大学
1315,管理学,"网络效应视角下考虑顾客选择行为的产品线动态定价策
略研究",青年基金项目,20YJC630112,齐微,河南大学
1316,管理学,利益相关者参与自然保护区共管机制研究,青年基金项目,20YJC630233,周丹,河南科技大学
1317,管理学,"基于稳健灰色预测模型的京津冀地区重污染天气预测预
警研究",青年基金项目,20YJC630083,刘解放,河南科技学院
1318,管理学,"基于多准则决策的城乡国土空间冲突识别及调控机制研
究",青年基金项目,20YJC630207,张蕾,湖北大学
1319,管理学,面向异质用户的电动汽车充电设施布局与扩张模型研究,青年基金项目,20YJC630081,刘慧,湖北经济学院
1320,管理学,"基于策略型消费者从众特性的线上商家联盟捆绑销售动
态定价研究",青年基金项目,20YJC630109,潘林,湖北经济学院
1321,管理学,基于多因素不确定环境下受扰航班恢复优化研究,青年基金项目,20YJC630135,田倩南,湖北经济学院
1322,管理学,"基于耕地利用功能分化的农户家庭土地利用行为选择与
生计策略优化",青年基金项目,20YJC630149,王亚运,湖北经济学院
1323,管理学,"地方政府全面实施预算绩效管理的障碍诊断与路径优化
研究",青年基金项目,20YJC630153,王焱,湖北师范大学
1324,管理学,新零售环境下电商自有品牌购买行为及影响机制研究,青年基金项目,20YJC630236,周利,湖南大学
1325,管理学,"城市老旧居住小区交通环境的形成机理、更新路径和治
理策略研究",青年基金项目,20YJC630151,王艳,湖南工商大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1326,管理学,创业团队能力配置对双元创新动态平衡的作用机理研究,青年基金项目,20YJC630137,涂艳红,湖南工业大学
1327,管理学,"新时代基层公务员职业使命感的结构、形成及影响效应
研究",青年基金项目,20YJC630222,章发旺,湖南师范大学
1328,管理学,"农户分化视角下农村宅基地退出的行为选择及政策优化
研究",青年基金项目,20YJC630108,牛星,华东理工大学
1329,管理学,"创业经历对个体人力资本与雇主企业创新的影响及机理
研究",青年基金项目,20YJC630048,姜军辉,华南理工大学
1330,管理学,考虑学习曲线效应的竞争OEM外包策略研究,青年基金项目,20YJC630013,邓思婧,华南师范大学
1331,管理学,以慢性病控制为导向的基层医防融合机制研究,青年基金项目,20YJC630134,唐尚锋,华中科技大学
1332,管理学,"嵌入性视域下居民对家庭医生信任的形成机理、动态模
型与优化策略研究",青年基金项目,20YJC630193,叶婷,华中科技大学
1333,管理学,关键核心技术的专利路径锁定效应及突破对策研究,青年基金项目,20YJC630201,张奔,华中科技大学
1334,管理学,"从个体创造力到团队创造力：团队内人际互动视角的多
层次研究",青年基金项目,20YJC630051,蒋美琴,华中农业大学
1335,管理学,"长江中上游贫困地区产业结构调整及其对农户生计可持
续发展的影响研究",青年基金项目,20YJC630065,李文静,华中农业大学
1336,管理学,"基于动态演化与效应感知的智慧城市政策推动区域创新
机理研究",青年基金项目,20YJC630067,李霞,华中师范大学
1337,管理学,公众政务APP使用及其政治影响研究,青年基金项目,20YJC630140,王戈,华中师范大学
1338,管理学,供应链环境下免运费退货的订阅服务的设计策略研究,青年基金项目,20YJC630158,吴伶俐,华中师范大学
1339,管理学,"协调耕地保护与生态保育的土地资源优化配置及其补偿
机制研究",青年基金项目,20YJC630182,杨柏寒,华中师范大学
1340,管理学,"中国与“一带一路”沿线国家农业贸易的格局演化、潜
力评估及优化路径研究",青年基金项目,20YJC630091,刘禹君,吉林财经大学
1341,管理学,"销售预告对预告产品自身及其他正在出售的产品的影
响：基于产品虚位视角的研究",青年基金项目,20YJC630027,古晨妍,暨南大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1342,管理学,资源稀缺对消费者回收行为的影响机理与干预机制研究,青年基金项目,20YJC630025,宫秀双,江南大学
1343,管理学,"环境规制下可持续双元创新对中国制造业高质量发展的
影响机制与提升路径研究",青年基金项目,20YJC630170,邢新朋,江南大学
1344,管理学,"企业授权管理措施的前因后果分析研究——基于交易成
本的视角",青年基金项目,20YJC630194,尹轶帅,江南大学
1345,管理学,新媒体环境下意见领袖对社会影响有关问题研究,青年基金项目,20YJC630204,张红红,江南大学
1346,管理学,"双重网络联动视角下的突发事件舆情演化机理与应对策
略研究",青年基金项目,20YJC630059,李丹丹,江苏大学
1347,管理学,我国防范产学研腐败的内部控制治理研究,青年基金项目,20YJC630141,王海军,江苏大学
1348,管理学,"集成化视角下产业关键技术创新模式动态选择与创新政
策研究",青年基金项目,20YJC630061,李剑敏,江苏科技大学
1349,管理学,"碳定价情境下机械制造类企业全价值链碳成本控制与减
排投资策略提升研究",青年基金项目,20YJC630123,宋亚植,江苏师范大学
1350,管理学,政府激励政策下环境责任型供应链销售渠道策略研究,青年基金项目,20YJC630185,杨德艳,江苏师范大学
1351,管理学,"乡村振兴下“脱贫农户”返贫风险识别、评估与前控机
制研究",青年基金项目,20YJC630076,廖冰,江西农业大学
1352,管理学,"高质量发展背景下病虫害统防统治研究：供给、响应与
评价",青年基金项目,20YJC630004,陈欢,金陵科技学院
1353,管理学,共享经济下众包物流的动态协同配送机制研究,青年基金项目,20YJC630070,李阳,"辽宁石油化工大
学"
1354,管理学,长江经济带水环境承载力评价及区域协同提升研究,青年基金项目,20YJC630038,胡阿芹,临沂大学
1355,管理学,"APP图标视觉设计元素对消费者下载意愿的影响研究：基
于调节定向情境的视角",青年基金项目,20YJC630005,陈铭,南京财经大学
1356,管理学,城市居民垃圾分类行为影响因素分析及溢出效应研究,青年基金项目,20YJC630012,程鹏,南京财经大学
1357,管理学,资金约束下供应链绿色运营决策与外部融资决策研究,青年基金项目,20YJC630020,范建昌,南京财经大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1358,管理学,员工不道德行为的前因及其干预策略研究,青年基金项目,20YJC630122,宋君,南京财经大学
1359,管理学,"双重股权结构与公司风险承担研究——基于我国科创公
司的经验证据",青年基金项目,20YJC630192,叶玲,南京财经大学
1360,管理学,智能化与综合化双驱动下城市低碳交通政策优化研究,青年基金项目,20YJC630208,张琳玲,南京财经大学
1361,管理学,服务型领导的前因、积极和消极影响研究,青年基金项目,20YJC630071,李野,南京大学
1362,管理学,灵活持续时间团购中的最优消费者划分及运营策略研究,青年基金项目,20YJC630084,刘靓晨,南京大学
1363,管理学,基于公众参与悖论的执法效能三维评价机制研究,青年基金项目,20YJC630187,杨黎婧,南京大学
1364,管理学,社交媒体倦怠的测度、成因及负面效应研究,青年基金项目,20YJC630163,肖琳,"南京航空航天大
学"
1365,管理学,"供应链联盟正式与非正式管理控制匹配性研究：作用机
理及影响后果",青年基金项目,20YJC630245,祖雅菲,南京理工大学
1366,管理学,网络购物平台市场中产品质量监管激励机制研究,青年基金项目,20YJC630142,王虹,南京林业大学
1367,管理学,中国企业对外直接投资行为的影响机制研究,青年基金项目,20YJC630179,严佳燕,南京审计大学
1368,管理学,"双职工夫妻工作家庭边界渗透的互动机制及其联合效应
研究",青年基金项目,20YJC630078,林彦梅,南京师范大学
1369,管理学,实体零售企业物联网技术应用策略博弈与仿真建模研究,青年基金项目,20YJC630041,胡森,"南京信息工程大
学"
1370,管理学,"大数据视角下台风灾害社会易损性评估预测与减灾策略
研究",青年基金项目,20YJC630133,唐玲,"南京信息工程大
学"
1371,管理学,"网络消费者“败德行为”演变机理、社会危害与治理策
略研究",青年基金项目,20YJC630008,陈瑞义,南京邮电大学
1372,管理学,联盟环境下基于社区桥的国际航线网络设计优化研究,青年基金项目,20YJC630024,葛伟,南京邮电大学
1373,管理学,"数字动力视角下商业生态系统多主体价值共创与治理机
制研究",青年基金项目,20YJC630242,朱树婷,南京邮电大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1374,管理学,"基于在线评论/评价的大众消费产品竞争态势分析及改进
方法研究",青年基金项目,20YJC630002,毕建武,南开大学
1375,管理学,"基于多源数据的拥挤感知评价及其对旅游体验的影响机
制研究",青年基金项目,20YJC630009,成红波,南开大学
1376,管理学,互惠理论视角下旅游民宿共享平台反馈机制研究,青年基金项目,20YJC630075,梁赛,南开大学
1377,管理学,"主动性的代价研究：从多水平视角解析员工主动性的风
险",青年基金项目,20YJC630077,林伟鹏,南开大学
1378,管理学,"中央环保督察背景下地方政府生态环境治理行为及绩效
改进研究",青年基金项目,20YJC630049,姜雅婷,内蒙古大学
1379,管理学,"创业企业如何实现机会创造——基于创业学习和共生战
略的机制研究",青年基金项目,20YJC630111,彭秀青,内蒙古大学
1380,管理学,"内蒙古草原生态保护政策稳定性问题研究——基于政府
注意力理论",青年基金项目,20YJC630046,黄河,内蒙古师范大学
1381,管理学,共享制造背景下调度博弈问题的策略研究,青年基金项目,20YJC630160,吴用,宁波财经学院
1382,管理学,数字经济背景下瞪羚企业成长动态演化机制研究,青年基金项目,20YJC630223,赵京芳,宁波财经学院
